,t,pop_size_months,pregnancies,births,deaths,stillbirths,miscarriages,abortions,total_births,maternal_deaths,infant_deaths,cum_maternal_deaths,cum_infant_deaths,on_methods_mcpr,no_methods_mcpr,on_methods_cpr,no_methods_cpr,on_methods_acpr,no_methods_acpr,mcpr,cpr,acpr,pp0to5,pp6to11,pp12to23,nonpostpartum,total_women_fecund,unintended_pregs,total_births_10-14,total_births_15-19,total_births_20-24,total_births_25-29,total_births_30-34,total_births_35-39,total_births_40-44,total_births_45-49,total_women_10-14,total_women_15-19,total_women_20-24,total_women_25-29,total_women_30-34,total_women_35-39,total_women_40-44,total_women_45-49
0,2012.0,754.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,45.0,27.0,25.0,29.0,27.0,18.0,12.0
1,2012.0833333333333,754.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,27.0,24.0,30.0,27.0,16.0,14.0
2,2012.1666666666667,753.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,182.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,29.0,24.0,29.0,27.0,16.0,14.0
3,2012.25,753.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,30.0,24.0,28.0,27.0,17.0,14.0
4,2012.3333333333333,752.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,29.0,25.0,28.0,26.0,16.0,16.0
5,2012.4166666666667,752.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,42.0,29.0,25.0,29.0,26.0,16.0,16.0
6,2012.5,751.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,185.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,30.0,24.0,29.0,26.0,17.0,16.0
7,2012.5833333333333,751.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,1.0,186.0,1.0,71.0,0.0053475935828877,0.0053475935828877,0.013888888888888888,0.0,0.0,0.0,100.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,31.0,24.0,27.0,27.0,18.0,16.0
8,2012.6666666666667,749.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,1.0,186.0,1.0,69.0,0.0053475935828877,0.0053475935828877,0.014285714285714285,0.0,0.0,0.0,100.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,31.0,25.0,26.0,28.0,18.0,16.0
9,2012.75,753.0,3.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,186.0,1.0,186.0,0.0,79.0,0.0053475935828877,0.0053475935828877,0.0,3.1914893617021276,0.0,0.0,96.80851063829788,188.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,39.0,41.0,33.0,25.0,26.0,28.0,18.0,16.0
10,2012.8333333333333,757.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,187.0,1.0,187.0,1.0,71.0,0.005319148936170213,0.005319148936170213,0.013888888888888888,5.291005291005291,0.0,0.0,94.70899470899471,189.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,38.0,42.0,33.0,25.0,25.0,27.0,20.0,16.0
11,2012.9166666666667,758.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,188.0,1.0,188.0,0.0,72.0,0.005291005291005291,0.005291005291005291,0.0,6.315789473684211,0.0,0.0,93.6842105263158,190.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,42.0,34.0,25.0,25.0,27.0,20.0,16.0
12,2013.0,762.0,5.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,189.0,1.0,189.0,0.0,75.0,0.005263157894736842,0.005263157894736842,0.0,8.37696335078534,0.0,0.0,91.62303664921467,191.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,43.0,33.0,26.0,25.0,26.0,21.0,16.0
13,2013.0833333333333,764.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,190.0,1.0,190.0,0.0,74.0,0.005235602094240838,0.005235602094240838,0.0,9.375,0.0,0.0,90.625,192.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,34.0,26.0,25.0,26.0,20.0,17.0
14,2013.1666666666667,770.0,7.0,6.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,190.0,2.0,190.0,2.0,84.0,0.010416666666666666,0.010416666666666666,0.023255813953488372,12.435233160621761,0.0,0.0,87.56476683937824,193.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,36.0,43.0,35.0,25.0,26.0,25.0,20.0,18.0
15,2013.25,772.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,189.0,2.0,189.0,2.0,69.0,0.010471204188481676,0.010471204188481676,0.028169014084507043,10.880829015544041,2.072538860103627,0.0,87.04663212435233,193.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,42.0,34.0,27.0,25.0,25.0,19.0,19.0
16,2013.3333333333333,775.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,189.0,2.0,189.0,2.0,81.0,0.010471204188481676,0.010471204188481676,0.024096385542168676,10.362694300518134,4.145077720207254,0.0,85.49222797927462,193.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,42.0,33.0,28.0,25.0,25.0,17.0,21.0
17,2013.4166666666667,778.0,6.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,188.0,3.0,188.0,3.0,71.0,0.015706806282722512,0.015706806282722512,0.04054054054054054,10.880829015544041,5.181347150259067,0.0,83.93782383419689,193.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,42.0,33.0,26.0,27.0,25.0,16.0,22.0
18,2013.5,780.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,188.0,4.0,188.0,3.0,68.0,0.020833333333333332,0.020833333333333332,0.04225352112676056,9.278350515463918,6.701030927835052,0.0,84.02061855670104,194.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,34.0,25.0,28.0,25.0,16.0,22.0
19,2013.5833333333333,783.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,187.0,5.0,187.0,1.0,65.0,0.015789473684210527,0.026041666666666668,0.015151515151515152,9.793814432989691,7.731958762886598,0.0,82.4742268041237,194.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,42.0,34.0,24.0,30.0,24.0,17.0,21.0
20,2013.6666666666667,785.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,184.0,8.0,184.0,4.0,63.0,0.031578947368421054,0.041666666666666664,0.05970149253731343,8.24742268041237,10.309278350515463,0.0,81.44329896907216,194.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,39.0,37.0,24.0,30.0,23.0,18.0,21.0
21,2013.75,787.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,183.0,8.0,183.0,3.0,68.0,0.031746031746031744,0.041884816753926704,0.04225352112676056,7.253886010362693,8.808290155440414,1.5544041450777202,82.38341968911918,193.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,38.0,38.0,24.0,30.0,23.0,17.0,21.0
22,2013.8333333333333,788.0,11.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,182.0,9.0,182.0,2.0,72.0,0.037037037037037035,0.04712041884816754,0.02702702702702703,6.217616580310881,9.32642487046632,2.5906735751295336,81.86528497409327,193.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,36.0,38.0,26.0,30.0,22.0,18.0,21.0
23,2013.9166666666667,792.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,182.0,9.0,182.0,3.0,65.0,0.037037037037037035,0.04712041884816754,0.04411764705882353,6.217616580310881,8.290155440414509,3.6269430051813467,81.86528497409327,193.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.0,36.0,36.0,28.0,30.0,22.0,17.0,22.0
24,2014.0,793.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,182.0,9.0,182.0,2.0,59.0,0.037037037037037035,0.04712041884816754,0.03278688524590164,6.7357512953367875,7.772020725388601,4.66321243523316,80.82901554404145,193.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,35.0,37.0,28.0,30.0,21.0,18.0,22.0
25,2014.0833333333333,796.0,5.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,182.0,9.0,182.0,5.0,65.0,0.042105263157894736,0.04712041884816754,0.07142857142857142,7.253886010362693,7.772020725388601,5.699481865284974,79.27461139896373,193.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,35.0,38.0,27.0,29.0,23.0,18.0,21.0
26,2014.1666666666667,802.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,181.0,10.0,181.0,2.0,63.0,0.04736842105263158,0.05235602094240838,0.03076923076923077,9.844559585492227,5.699481865284974,7.772020725388601,76.68393782383419,193.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,49.0,35.0,38.0,27.0,29.0,23.0,18.0,21.0
27,2014.25,803.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,179.0,11.0,179.0,5.0,73.0,0.05291005291005291,0.05789473684210526,0.0641025641025641,9.375,5.208333333333334,9.375,76.04166666666666,192.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,35.0,38.0,27.0,28.0,23.0,19.0,20.0
28,2014.3333333333333,803.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,179.0,11.0,179.0,5.0,58.0,0.05291005291005291,0.05789473684210526,0.07936507936507936,8.854166666666668,5.208333333333334,9.895833333333332,76.04166666666666,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,35.0,38.0,26.0,29.0,23.0,19.0,20.0
29,2014.4166666666667,808.0,2.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,178.0,12.0,178.0,4.0,66.0,0.0582010582010582,0.06315789473684211,0.05714285714285714,9.895833333333332,6.25,10.9375,72.91666666666666,192.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,50.0,34.0,39.0,26.0,28.0,23.0,20.0,20.0
30,2014.5,812.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,182.0,11.0,182.0,5.0,72.0,0.052083333333333336,0.05699481865284974,0.06493506493506493,11.282051282051283,6.153846153846154,11.282051282051283,71.28205128205128,195.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,47.0,36.0,39.0,27.0,28.0,23.0,20.0,20.0
31,2014.5833333333333,821.0,4.0,10.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,16.0,177.0,17.0,177.0,8.0,67.0,0.08290155440414508,0.08762886597938144,0.10666666666666667,14.795918367346939,6.63265306122449,10.714285714285714,67.85714285714286,196.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,48.0,35.0,41.0,26.0,29.0,21.0,21.0,21.0
32,2014.6666666666667,824.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,174.0,19.0,174.0,9.0,70.0,0.09375,0.09844559585492228,0.11392405063291139,13.333333333333334,9.230769230769232,10.256410256410255,67.17948717948717,195.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,49.0,34.0,42.0,26.0,29.0,21.0,21.0,20.0
33,2014.75,825.0,5.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,175.0,19.0,175.0,7.0,74.0,0.0979381443298969,0.0979381443298969,0.08641975308641975,13.77551020408163,8.673469387755102,9.693877551020408,67.85714285714286,196.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,33.0,44.0,25.0,30.0,21.0,21.0,20.0
34,2014.8333333333333,827.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,175.0,20.0,175.0,11.0,67.0,0.10256410256410256,0.10256410256410256,0.14102564102564102,14.720812182741117,8.121827411167512,9.137055837563452,68.02030456852792,197.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,49.0,34.0,44.0,25.0,27.0,24.0,21.0,20.0
35,2014.9166666666667,828.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,174.0,21.0,174.0,9.0,64.0,0.1076923076923077,0.1076923076923077,0.1232876712328767,12.18274111675127,9.644670050761421,10.152284263959391,68.02030456852792,197.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,33.0,44.0,26.0,27.0,24.0,21.0,20.0
36,2015.0,828.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,171.0,24.0,171.0,15.0,62.0,0.12307692307692308,0.12307692307692308,0.19480519480519481,9.644670050761421,11.16751269035533,9.137055837563452,70.05076142131979,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,33.0,44.0,26.0,27.0,24.0,21.0,20.0
37,2015.0833333333333,830.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,170.0,25.0,170.0,15.0,67.0,0.1282051282051282,0.1282051282051282,0.18292682926829268,5.583756345177665,14.720812182741117,9.137055837563452,70.55837563451777,197.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,33.0,42.0,28.0,26.0,24.0,21.0,21.0
38,2015.1666666666667,831.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,171.0,25.0,171.0,13.0,62.0,0.12755102040816327,0.12755102040816327,0.17333333333333334,4.040404040404041,13.131313131313133,11.11111111111111,71.71717171717171,198.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,42.0,28.0,26.0,24.0,21.0,20.0
39,2015.25,835.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,170.0,26.0,170.0,16.0,55.0,0.1326530612244898,0.1326530612244898,0.22535211267605634,4.545454545454546,13.131313131313133,10.606060606060606,71.71717171717171,198.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,51.0,36.0,42.0,28.0,25.0,24.0,22.0,19.0
40,2015.3333333333333,837.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,27.0,170.0,27.0,170.0,16.0,60.0,0.13705583756345177,0.13705583756345177,0.21052631578947367,5.025125628140704,13.06532663316583,10.552763819095476,71.35678391959799,199.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,37.0,42.0,25.0,27.0,25.0,22.0,19.0
41,2015.4166666666667,838.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,170.0,27.0,170.0,18.0,52.0,0.13705583756345177,0.13705583756345177,0.2571428571428571,6.0,10.0,13.0,71.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,51.0,37.0,43.0,25.0,27.0,25.0,22.0,18.0
42,2015.5,843.0,0.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,172.0,26.0,172.0,16.0,53.0,0.13131313131313133,0.13131313131313133,0.2318840579710145,8.45771144278607,8.45771144278607,13.930348258706468,69.15422885572139,201.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,50.0,38.0,42.0,26.0,26.0,25.0,23.0,18.0
43,2015.5833333333333,843.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,173.0,26.0,173.0,17.0,60.0,0.1306532663316583,0.1306532663316583,0.22077922077922077,8.415841584158416,4.455445544554455,17.82178217821782,69.3069306930693,202.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,37.0,44.0,26.0,26.0,24.0,23.0,19.0
44,2015.6666666666667,847.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,27.0,172.0,27.0,172.0,20.0,69.0,0.135678391959799,0.135678391959799,0.2247191011235955,9.900990099009901,3.4653465346534658,18.81188118811881,67.82178217821783,202.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,49.0,37.0,43.0,28.0,25.0,25.0,23.0,18.0
45,2015.75,849.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,174.0,26.0,174.0,16.0,67.0,0.13,0.13,0.1927710843373494,9.35960591133005,4.433497536945813,18.7192118226601,67.48768472906403,203.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,37.0,43.0,28.0,25.0,26.0,23.0,18.0
46,2015.8333333333333,854.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0,171.0,27.0,171.0,21.0,68.0,0.13636363636363635,0.13636363636363635,0.23595505617977527,10.945273631840797,4.975124378109453,17.91044776119403,66.16915422885572,201.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,49.0,36.0,43.0,29.0,23.0,27.0,24.0,16.0
47,2015.9166666666667,857.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,171.0,27.0,171.0,18.0,69.0,0.13636363636363635,0.13636363636363635,0.20689655172413793,10.945273631840797,5.970149253731343,17.412935323383085,65.67164179104478,201.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,49.0,35.0,44.0,28.0,23.0,27.0,25.0,16.0
48,2016.0,861.0,4.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,173.0,25.0,173.0,17.0,77.0,0.12626262626262627,0.12626262626262627,0.18085106382978725,10.945273631840797,8.45771144278607,16.417910447761194,64.17910447761194,201.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,50.0,35.0,44.0,27.0,24.0,26.0,26.0,16.0
49,2016.0833333333333,863.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,24.0,173.0,24.0,173.0,19.0,73.0,0.1218274111675127,0.1218274111675127,0.20652173913043478,11.0,8.5,16.0,64.5,200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,49.0,34.0,44.0,27.0,25.0,26.0,25.0,16.0
50,2016.1666666666667,864.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,24.0,173.0,24.0,173.0,19.0,77.0,0.1218274111675127,0.1218274111675127,0.19791666666666666,10.5,10.0,12.5,67.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.0,33.0,45.0,27.0,24.0,26.0,26.0,16.0
51,2016.25,864.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,174.0,23.0,174.0,19.0,72.0,0.116751269035533,0.116751269035533,0.2087912087912088,9.5,9.0,13.5,68.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,45.0,27.0,24.0,26.0,26.0,16.0
52,2016.3333333333333,864.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,173.0,24.0,173.0,19.0,74.0,0.1218274111675127,0.1218274111675127,0.20430107526881722,7.000000000000001,10.5,14.499999999999998,68.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,33.0,45.0,26.0,25.0,26.0,26.0,16.0
53,2016.4166666666667,866.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,172.0,25.0,172.0,21.0,69.0,0.12690355329949238,0.12690355329949238,0.23333333333333334,7.000000000000001,10.5,14.499999999999998,68.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,54.0,32.0,45.0,27.0,25.0,26.0,25.0,17.0
54,2016.5,867.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,173.0,24.0,173.0,21.0,74.0,0.1218274111675127,0.1218274111675127,0.22105263157894736,5.0,10.5,15.0,69.5,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,30.0,47.0,27.0,24.0,27.0,25.0,17.0
55,2016.5833333333333,870.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,173.0,24.0,173.0,18.0,78.0,0.1218274111675127,0.1218274111675127,0.1875,5.0,10.0,11.0,74.0,200.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,57.0,30.0,47.0,26.0,24.0,27.0,26.0,17.0
56,2016.6666666666667,872.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,175.0,23.0,175.0,16.0,68.0,0.11616161616161616,0.11616161616161616,0.19047619047619047,4.477611940298507,9.950248756218906,10.945273631840797,74.6268656716418,201.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,31.0,47.0,26.0,23.0,28.0,26.0,17.0
57,2016.75,875.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,175.0,23.0,175.0,13.0,73.0,0.11616161616161616,0.11616161616161616,0.1511627906976744,5.970149253731343,7.960199004975125,10.945273631840797,75.12437810945273,201.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,31.0,46.0,27.0,22.0,28.0,27.0,17.0
58,2016.8333333333333,876.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,175.0,23.0,175.0,16.0,67.0,0.11616161616161616,0.11616161616161616,0.1927710843373494,6.467661691542288,6.467661691542288,11.940298507462686,75.12437810945273,201.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,31.0,46.0,26.0,23.0,28.0,27.0,17.0
59,2016.9166666666667,878.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,26.0,174.0,26.0,174.0,21.0,65.0,0.13,0.13,0.2441860465116279,6.403940886699508,5.911330049261084,12.31527093596059,75.36945812807882,203.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,61.0,33.0,45.0,26.0,24.0,28.0,27.0,17.0
60,2017.0,880.0,6.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,27.0,176.0,27.0,176.0,16.0,69.0,0.1330049261083744,0.1330049261083744,0.18823529411764706,6.796116504854369,4.854368932038835,13.106796116504855,75.24271844660194,206.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,35.0,45.0,26.0,25.0,28.0,27.0,17.0
61,2017.0833333333333,881.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,175.0,26.0,175.0,16.0,70.0,0.12935323383084577,0.12935323383084577,0.18604651162790697,5.88235294117647,4.901960784313726,13.23529411764706,75.98039215686273,204.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,35.0,45.0,26.0,24.0,29.0,27.0,15.0
62,2017.1666666666667,882.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,173.0,26.0,173.0,14.0,70.0,0.1306532663316583,0.1306532663316583,0.16666666666666666,5.911330049261084,4.433497536945813,14.285714285714285,75.36945812807882,203.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,61.0,34.0,43.0,29.0,24.0,28.0,26.0,15.0
63,2017.25,883.0,5.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,26.0,174.0,26.0,174.0,13.0,68.0,0.13,0.13,0.16049382716049382,5.88235294117647,5.88235294117647,12.745098039215685,75.49019607843137,204.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0,34.0,43.0,30.0,24.0,27.0,26.0,16.0
64,2017.3333333333333,886.0,3.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,28.0,171.0,28.0,171.0,18.0,63.0,0.1407035175879397,0.1407035175879397,0.2222222222222222,7.389162561576355,5.41871921182266,11.330049261083744,75.86206896551724,203.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,60.0,35.0,43.0,29.0,25.0,27.0,25.0,15.0
65,2017.4166666666667,892.0,3.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,28.0,173.0,28.0,173.0,11.0,75.0,0.13930348258706468,0.13930348258706468,0.12790697674418605,9.268292682926829,5.365853658536586,11.219512195121952,74.14634146341463,205.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,62.0,37.0,42.0,29.0,25.0,28.0,25.0,15.0
