"region","wt","age","afb"
"oromia",2.490708,24,21
"oromia",2.490708,24,16
"oromia",2.689534,24,14
"oromia",2.689534,24,18
"oromia",1.466753,24,Inf
"oromia",3.522058,24,16
"oromia",3.582186,24,21
"oromia",5.781192,24,20
"oromia",2.884223,24,18
"oromia",2.884223,24,16
"oromia",3.869183,24,Inf
"oromia",3.347232,24,23
"oromia",2.855975,24,12
"oromia",3.991306,24,15
"oromia",4.477164,24,Inf
"oromia",2.005779,24,18
"oromia",2.405428,24,20
"oromia",2.405428,24,18
"oromia",3.603921,24,17
"oromia",2.719437,24,16
"oromia",2.313244,24,13
"oromia",2.651529,24,21
"oromia",2.444519,24,Inf
"oromia",2.206645,24,20
"oromia",2.206645,24,15
"oromia",2.777036,24,18
"oromia",2.777036,24,18
"oromia",2.777036,24,18
"oromia",2.86192,24,16
"oromia",2.86192,24,21
"oromia",1.402458,24,15
"oromia",4.987751,24,19
"oromia",4.987751,24,19
"oromia",3.379832,24,Inf
"oromia",3.379832,24,Inf
"oromia",2.42289,24,Inf
"oromia",2.42289,24,18
"oromia",5.087433,25,23
"oromia",5.087433,25,17
"oromia",5.087433,25,Inf
"oromia",5.087433,25,Inf
"oromia",2.004397,25,17
"oromia",2.004397,25,19
"oromia",2.004397,25,16
"oromia",2.004397,25,24
"oromia",2.94439,25,18
"oromia",2.532077,25,14
"oromia",2.532077,25,13
"oromia",2.885775,25,17
"oromia",2.805615,25,18
"oromia",3.024497,25,16
"oromia",3.024497,25,16
"oromia",3.024497,25,21
"oromia",2.899588,25,21
"oromia",2.899588,25,18
"oromia",3.087713,25,21
"oromia",3.087713,25,21
"oromia",3.087713,25,18
"oromia",3.087713,25,22
"oromia",3.825025,25,21
"oromia",2.253767,25,18
"oromia",2.328622,25,Inf
"oromia",2.328622,25,17
"oromia",3.651279,25,24
"oromia",2.501472,25,18
"oromia",2.501472,25,25
"oromia",1.976129,25,14
"oromia",1.976129,25,20
"oromia",3.283103,25,19
"oromia",3.283103,25,20
"oromia",3.283103,25,19
"oromia",2.502914,25,Inf
"oromia",3.043524,25,18
"oromia",3.043524,25,22
"oromia",3.640357,25,15
"oromia",3.640357,25,20
"oromia",3.640357,25,15
"oromia",3.640357,25,24
"oromia",3.640357,25,19
"oromia",3.640357,25,18
"oromia",3.640357,25,16
"oromia",2.600153,25,Inf
"oromia",3.875839,25,24
"oromia",3.875839,25,15
"oromia",3.875839,25,15
"oromia",4.142387,25,Inf
"oromia",4.142387,25,22
"oromia",4.142387,25,22
"oromia",2.490708,25,19
"oromia",2.490708,25,20
"oromia",2.490708,25,17
"oromia",4.182794,25,19
"oromia",4.182794,25,15
"oromia",3.22829,25,19
"oromia",3.22829,25,17
"oromia",2.689534,25,23
"oromia",2.689534,25,21
"oromia",3.12451,25,20
"oromia",3.522058,25,17
"oromia",3.582186,25,14
"oromia",5.781192,25,Inf
"oromia",5.781192,25,14
"oromia",3.765822,25,17
"oromia",3.765822,25,15
"oromia",2.884223,25,20
"oromia",3.869183,25,23
"oromia",2.905353,25,Inf
"oromia",3.991306,25,14
"oromia",3.991306,25,22
"oromia",3.111082,25,20
"oromia",3.111082,25,21
"oromia",3.111082,25,23
"oromia",2.017023,25,19
"oromia",2.017023,25,21
"oromia",2.017023,25,16
"oromia",2.491319,25,16
"oromia",3.456862,25,21
"oromia",3.456862,25,15
"oromia",3.456862,25,17
"oromia",4.477164,25,23
"oromia",4.477164,25,24
"oromia",4.477164,25,Inf
"oromia",2.405428,25,17
"oromia",3.009365,25,19
"oromia",3.603921,25,16
"oromia",3.603921,25,18
"oromia",3.603921,25,16
"oromia",2.719437,25,19
"oromia",2.719437,25,18
"oromia",2.433515,25,15
"oromia",2.313244,25,25
"oromia",2.651529,25,21
"oromia",2.651529,25,14
"oromia",2.651529,25,15
"oromia",2.444519,25,18
"oromia",2.206645,25,19
"oromia",4.012839,25,22
"oromia",2.86192,25,17
"oromia",2.443619,25,20
"oromia",2.443619,25,17
"oromia",1.402458,25,14
"oromia",1.402458,25,19
"oromia",4.987751,25,13
"oromia",4.987751,25,20
"oromia",2.42289,25,Inf
"oromia",2.004397,26,15
"oromia",2.004397,26,20
"oromia",2.354972,26,17
"oromia",2.94439,26,18
"oromia",2.805615,26,20
"oromia",3.087713,26,23
"oromia",3.087713,26,24
"oromia",3.825025,26,Inf
"oromia",3.651279,26,Inf
"oromia",1.976129,26,16
"oromia",2.502914,26,25
"oromia",2.718889,26,19
"oromia",2.718889,26,16
"oromia",2.357173,26,16
"oromia",2.490708,26,22
"oromia",4.182794,26,21
"oromia",2.689534,26,Inf
"oromia",1.466753,26,17
"oromia",1.466753,26,Inf
"oromia",1.466753,26,18
"oromia",3.522058,26,17
"oromia",3.522058,26,15
"oromia",3.522058,26,21
"oromia",3.582186,26,23
"oromia",5.781192,26,19
"oromia",5.781192,26,24
"oromia",5.781192,26,22
"oromia",5.781192,26,23
"oromia",2.773123,26,24
"oromia",3.765822,26,14
"oromia",2.884223,26,22
"oromia",2.884223,26,Inf
"oromia",3.869183,26,22
"oromia",2.905353,26,17
"oromia",2.855975,26,Inf
"oromia",2.855975,26,26
"oromia",3.111082,26,21
"oromia",3.111082,26,21
"oromia",4.477164,26,19
"oromia",2.005779,26,17
"oromia",2.405428,26,18
"oromia",2.433515,26,17
"oromia",2.313244,26,18
"oromia",2.313244,26,19
"oromia",2.444519,26,12
"oromia",2.444519,26,Inf
"oromia",5.712597,26,15
"oromia",5.712597,26,15
"oromia",2.643866,26,15
"oromia",2.777036,26,Inf
"oromia",4.987751,26,18
"oromia",3.379832,26,21
"oromia",2.42289,26,19
"oromia",2.42289,26,21
"oromia",5.087433,27,18
"oromia",2.004397,27,15
"oromia",2.94439,27,18
"oromia",2.94439,27,Inf
"oromia",2.805615,27,20
"oromia",3.079487,27,20
"oromia",3.079487,27,17
"oromia",2.803325,27,17
"oromia",2.803325,27,16
"oromia",2.803325,27,19
"oromia",2.328622,27,Inf
"oromia",2.328622,27,27
"oromia",3.043524,27,12
"oromia",2.718889,27,18
"oromia",2.501429,27,15
"oromia",3.640357,27,19
"oromia",2.715531,27,Inf
"oromia",2.715531,27,18
"oromia",4.182794,27,18
"oromia",3.522058,27,16
"oromia",3.582186,27,Inf
"oromia",5.781192,27,27
"oromia",3.869183,27,Inf
"oromia",3.347232,27,13
"oromia",3.347232,27,20
"oromia",2.905353,27,26
"oromia",3.111082,27,16
"oromia",3.111082,27,17
"oromia",2.017023,27,22
"oromia",2.017023,27,21
"oromia",2.491319,27,18
"oromia",2.491319,27,16
"oromia",3.456862,27,17
"oromia",4.477164,27,16
"oromia",2.005779,27,23
"oromia",2.405428,27,22
"oromia",2.405428,27,14
"oromia",3.009365,27,19
"oromia",3.009365,27,21
"oromia",2.433515,27,21
"oromia",2.444519,27,17
"oromia",2.444519,27,Inf
"oromia",5.712597,27,16
"oromia",5.712597,27,13
"oromia",5.712597,27,16
"oromia",4.012839,27,20
"oromia",2.443619,27,19
"oromia",2.443619,27,20
"oromia",3.379832,27,12
"oromia",2.42289,27,18
"oromia",3.029159,27,14
"oromia",5.087433,28,Inf
"oromia",2.354972,28,17
"oromia",2.94439,28,18
"oromia",2.94439,28,18
"oromia",2.532077,28,16
"oromia",2.532077,28,18
"oromia",2.885775,28,15
"oromia",2.805615,28,19
"oromia",2.805615,28,25
"oromia",3.024497,28,18
"oromia",3.024497,28,19
"oromia",3.024497,28,17
"oromia",3.112172,28,20
"oromia",3.112172,28,Inf
"oromia",2.899588,28,17
"oromia",3.087713,28,16
"oromia",3.087713,28,Inf
"oromia",3.825025,28,20
"oromia",2.803325,28,20
"oromia",2.803325,28,17
"oromia",2.253767,28,21
"oromia",2.328622,28,22
"oromia",3.651279,28,Inf
"oromia",2.501472,28,19
"oromia",1.976129,28,27
"oromia",1.976129,28,19
"oromia",3.283103,28,20
"oromia",3.043524,28,17
"oromia",2.718889,28,19
"oromia",2.718889,28,23
"oromia",2.718889,28,16
"oromia",2.501429,28,16
"oromia",2.501429,28,18
"oromia",3.640357,28,16
"oromia",2.715531,28,17
"oromia",2.715531,28,19
"oromia",2.715531,28,24
"oromia",3.875839,28,16
"oromia",3.875839,28,23
"oromia",3.875839,28,18
"oromia",4.142387,28,28
"oromia",2.490708,28,22
"oromia",4.182794,28,18
"oromia",2.689534,28,15
"oromia",3.12451,28,20
"oromia",3.12451,28,15
"oromia",1.466753,28,26
"oromia",1.466753,28,27
"oromia",3.522058,28,17
"oromia",3.522058,28,16
"oromia",2.773123,28,Inf
"oromia",2.773123,28,14
"oromia",2.773123,28,27
"oromia",2.773123,28,Inf
"oromia",3.765822,28,14
"oromia",3.765822,28,15
"oromia",3.765822,28,17
"oromia",2.884223,28,13
"oromia",2.884223,28,20
"oromia",3.347232,28,18
"oromia",3.347232,28,Inf
"oromia",3.991306,28,17
"oromia",2.017023,28,18
"oromia",2.017023,28,18
"oromia",2.017023,28,17
"oromia",3.456862,28,19
"oromia",3.456862,28,15
"oromia",4.477164,28,15
"oromia",4.477164,28,17
"oromia",2.005779,28,17
"oromia",3.009365,28,16
"oromia",3.009365,28,14
"oromia",2.719437,28,18
"oromia",2.433515,28,12
"oromia",2.313244,28,23
"oromia",2.651529,28,13
"oromia",2.651529,28,27
"oromia",2.444519,28,Inf
"oromia",5.712597,28,17
"oromia",5.712597,28,20
"oromia",5.712597,28,19
"oromia",5.712597,28,18
"oromia",2.643866,28,15
"oromia",2.643866,28,15
"oromia",4.012839,28,16
"oromia",4.012839,28,19
"oromia",2.86192,28,15
"oromia",2.86192,28,16
"oromia",1.402458,28,17
"oromia",1.931267,28,16
"oromia",3.379832,28,18
"oromia",3.379832,28,21
"oromia",3.379832,28,22
"oromia",3.029159,28,18
"oromia",3.029159,28,16
"oromia",2.004397,29,16
"oromia",2.354972,29,18
"oromia",3.024497,29,18
"oromia",3.112172,29,16
"oromia",3.825025,29,14
"oromia",3.079487,29,18
"oromia",2.803325,29,20
"oromia",2.253767,29,14
"oromia",1.976129,29,19
"oromia",2.715531,29,19
"oromia",3.875839,29,20
"oromia",4.182794,29,24
"oromia",3.22829,29,18
"oromia",3.582186,29,21
"oromia",2.905353,29,20
"oromia",2.905353,29,27
"oromia",3.991306,29,15
"oromia",3.991306,29,20
"oromia",4.477164,29,23
"oromia",2.405428,29,17
"oromia",3.009365,29,Inf
"oromia",3.009365,29,15
"oromia",3.009365,29,20
"oromia",3.009365,29,19
"oromia",2.433515,29,28
"oromia",2.206645,29,18
"oromia",2.777036,29,18
"oromia",1.402458,29,18
"oromia",1.931267,29,15
"oromia",2.42289,29,15
"oromia",3.029159,29,17
"oromia",2.004397,30,17
"oromia",2.004397,30,23
"oromia",2.94439,30,17
"oromia",2.532077,30,15
"oromia",2.885775,30,22
"oromia",2.885775,30,23
"oromia",2.805615,30,19
"oromia",2.805615,30,18
"oromia",3.024497,30,17
"oromia",3.024497,30,20
"oromia",3.112172,30,20
"oromia",2.899588,30,15
"oromia",3.087713,30,16
"oromia",3.079487,30,Inf
"oromia",2.803325,30,23
"oromia",2.803325,30,16
"oromia",2.253767,30,20
"oromia",2.253767,30,18
"oromia",2.253767,30,24
"oromia",2.328622,30,21
"oromia",2.501472,30,19
"oromia",2.501472,30,14
"oromia",1.976129,30,17
"oromia",1.976129,30,16
"oromia",1.976129,30,16
"oromia",3.283103,30,25
"oromia",3.283103,30,18
"oromia",2.502914,30,16
"oromia",3.043524,30,18
"oromia",2.718889,30,17
"oromia",2.718889,30,14
"oromia",2.718889,30,22
"oromia",2.357173,30,19
"oromia",3.640357,30,15
"oromia",2.600153,30,24
"oromia",2.600153,30,16
"oromia",2.600153,30,15
"oromia",2.715531,30,20
"oromia",3.875839,30,15
"oromia",3.875839,30,15
"oromia",4.142387,30,24
"oromia",4.142387,30,19
"oromia",2.689534,30,18
"oromia",2.689534,30,17
"oromia",3.12451,30,16
"oromia",3.12451,30,19
"oromia",3.12451,30,23
"oromia",1.466753,30,22
"oromia",1.466753,30,13
"oromia",1.466753,30,Inf
"oromia",3.582186,30,Inf
"oromia",3.582186,30,20
"oromia",3.765822,30,14
"oromia",3.765822,30,19
"oromia",2.884223,30,16
"oromia",2.884223,30,17
"oromia",3.869183,30,22
"oromia",3.347232,30,14
"oromia",3.347232,30,14
"oromia",2.905353,30,18
"oromia",2.905353,30,16
"oromia",2.855975,30,17
"oromia",3.991306,30,15
"oromia",3.991306,30,26
"oromia",3.111082,30,18
"oromia",3.111082,30,17
"oromia",3.456862,30,15
"oromia",3.456862,30,17
"oromia",3.456862,30,16
"oromia",2.005779,30,17
"oromia",2.405428,30,13
"oromia",2.405428,30,30
"oromia",3.009365,30,16
"oromia",3.603921,30,17
"oromia",3.603921,30,15
"oromia",2.719437,30,21
"oromia",2.719437,30,17
"oromia",2.433515,30,18
"oromia",2.433515,30,16
"oromia",2.313244,30,15
"oromia",2.313244,30,17
"oromia",2.651529,30,15
"oromia",2.651529,30,15
"oromia",5.712597,30,17
"oromia",5.712597,30,17
"oromia",2.643866,30,26
"oromia",2.643866,30,25
"oromia",2.206645,30,23
"oromia",2.206645,30,18
"oromia",4.012839,30,14
"oromia",4.012839,30,15
"oromia",4.012839,30,14
"oromia",2.443619,30,23
"oromia",2.443619,30,19
"oromia",1.402458,30,15
"oromia",1.931267,30,20
"oromia",4.987751,30,18
"oromia",4.987751,30,16
"oromia",4.987751,30,16
"oromia",3.379832,30,14
"oromia",3.029159,30,21
"oromia",3.029159,30,23
"oromia",3.029159,30,18
"oromia",5.087433,31,23
"oromia",5.087433,31,21
"oromia",2.354972,31,17
"oromia",2.805615,31,19
"oromia",2.805615,31,20
"oromia",2.805615,31,17
"oromia",3.112172,31,17
"oromia",3.112172,31,16
"oromia",3.112172,31,19
"oromia",3.087713,31,19
"oromia",3.087713,31,22
"oromia",2.253767,31,16
"oromia",2.328622,31,Inf
"oromia",3.651279,31,Inf
"oromia",2.501472,31,17
"oromia",3.283103,31,23
"oromia",3.283103,31,15
"oromia",3.283103,31,25
"oromia",3.283103,31,21
"oromia",2.502914,31,18
"oromia",2.502914,31,17
"oromia",2.502914,31,20
"oromia",2.502914,31,30
"oromia",3.043524,31,18
"oromia",2.718889,31,23
"oromia",2.600153,31,17
"oromia",2.715531,31,22
"oromia",4.142387,31,16
"oromia",4.182794,31,17
"oromia",4.182794,31,16
"oromia",3.22829,31,18
"oromia",3.12451,31,17
"oromia",1.466753,31,17
"oromia",3.522058,31,19
"oromia",3.582186,31,25
"oromia",3.582186,31,18
"oromia",5.781192,31,17
"oromia",5.781192,31,21
"oromia",5.781192,31,19
"oromia",5.781192,31,19
"oromia",3.869183,31,20
"oromia",3.347232,31,15
"oromia",2.905353,31,22
"oromia",3.991306,31,22
"oromia",3.111082,31,18
"oromia",3.111082,31,15
"oromia",3.111082,31,18
"oromia",2.005779,31,19
"oromia",2.005779,31,20
"oromia",2.405428,31,24
"oromia",2.405428,31,19
"oromia",3.009365,31,14
"oromia",3.603921,31,16
"oromia",3.603921,31,15
"oromia",3.603921,31,16
"oromia",2.313244,31,16
"oromia",2.313244,31,20
"oromia",2.651529,31,18
"oromia",2.651529,31,20
"oromia",2.444519,31,18
"oromia",2.206645,31,18
"oromia",2.206645,31,16
"oromia",4.012839,31,16
"oromia",1.402458,31,18
"oromia",2.42289,31,20
"oromia",3.029159,31,18
"oromia",2.532077,32,17
"oromia",2.805615,32,16
"oromia",3.112172,32,20
"oromia",2.899588,32,19
"oromia",3.825025,32,20
"oromia",3.825025,32,21
"oromia",3.079487,32,23
"oromia",3.079487,32,20
"oromia",2.253767,32,18
"oromia",2.501472,32,20
"oromia",3.283103,32,23
"oromia",3.283103,32,15
"oromia",2.502914,32,18
"oromia",2.501429,32,20
"oromia",2.501429,32,25
"oromia",3.640357,32,16
"oromia",3.640357,32,17
"oromia",2.600153,32,16
"oromia",2.715531,32,19
"oromia",2.490708,32,19
"oromia",4.182794,32,18
"oromia",2.689534,32,23
"oromia",2.689534,32,18
"oromia",3.12451,32,14
"oromia",1.466753,32,20
"oromia",1.466753,32,Inf
"oromia",1.466753,32,13
"oromia",3.582186,32,Inf
"oromia",3.582186,32,20
"oromia",3.582186,32,15
"oromia",2.773123,32,15
"oromia",3.347232,32,16
"oromia",2.905353,32,15
"oromia",2.855975,32,18
"oromia",2.855975,32,16
"oromia",2.491319,32,17
"oromia",2.405428,32,30
"oromia",3.009365,32,18
"oromia",3.603921,32,14
"oromia",3.603921,32,16
"oromia",3.603921,32,23
"oromia",2.433515,32,17
"oromia",2.313244,32,13
"oromia",2.651529,32,19
"oromia",2.651529,32,17
"oromia",2.651529,32,14
"oromia",2.444519,32,Inf
"oromia",5.712597,32,15
"oromia",2.206645,32,16
"oromia",2.206645,32,23
"oromia",4.012839,32,14
"oromia",2.777036,32,20
"oromia",2.86192,32,15
"oromia",2.86192,32,16
"oromia",4.987751,32,18
"oromia",4.987751,32,17
"oromia",3.379832,32,13
"oromia",3.379832,32,21
"oromia",2.42289,32,16
"oromia",2.42289,32,21
"oromia",3.029159,32,19
"oromia",2.354972,33,19
"oromia",2.354972,33,18
"oromia",2.532077,33,Inf
"oromia",2.805615,33,17
"oromia",3.087713,33,15
"oromia",3.825025,33,19
"oromia",2.253767,33,19
"oromia",2.501472,33,23
"oromia",3.043524,33,20
"oromia",2.600153,33,18
"oromia",2.715531,33,19
"oromia",3.875839,33,29
"oromia",2.490708,33,19
"oromia",4.182794,33,15
"oromia",3.582186,33,20
"oromia",5.781192,33,13
"oromia",3.869183,33,25
"oromia",2.855975,33,13
"oromia",3.991306,33,21
"oromia",3.456862,33,16
"oromia",4.477164,33,Inf
"oromia",2.005779,33,21
"oromia",3.009365,33,15
"oromia",3.009365,33,19
"oromia",3.009365,33,30
"oromia",2.719437,33,18
"oromia",2.313244,33,17
"oromia",5.712597,33,21
"oromia",5.712597,33,13
"oromia",2.643866,33,23
"oromia",2.206645,33,17
"oromia",2.206645,33,18
"oromia",2.206645,33,18
"oromia",4.012839,33,16
"oromia",2.86192,33,21
"oromia",1.402458,33,15
"oromia",2.42289,33,21
"oromia",3.029159,33,21
"oromia",3.029159,33,18
"oromia",5.087433,34,21
"oromia",2.354972,34,15
"oromia",2.532077,34,13
"oromia",3.112172,34,20
"oromia",2.899588,34,18
"oromia",3.087713,34,19
"oromia",3.079487,34,15
"oromia",3.651279,34,15
"oromia",2.501472,34,17
"oromia",2.502914,34,32
"oromia",2.718889,34,26
"oromia",2.718889,34,19
"oromia",2.600153,34,16
"oromia",3.875839,34,15
"oromia",4.182794,34,16
"oromia",2.689534,34,14
"oromia",2.689534,34,18
"oromia",3.12451,34,15
"oromia",3.522058,34,18
"oromia",3.582186,34,18
"oromia",2.773123,34,20
"oromia",2.884223,34,15
"oromia",2.855975,34,18
"oromia",2.017023,34,21
"oromia",3.009365,34,27
"oromia",3.009365,34,19
"oromia",2.444519,34,21
"oromia",4.012839,34,21
"oromia",2.86192,34,16
"oromia",1.402458,34,16
"oromia",1.402458,34,14
"oromia",1.931267,34,16
"oromia",2.42289,34,19
"oromia",2.42289,34,16
"oromia",2.42289,34,26
"oromia",2.42289,34,21
"oromia",2.004397,35,17
"oromia",2.004397,35,20
"oromia",2.354972,35,20
"oromia",2.532077,35,Inf
"oromia",2.532077,35,14
"oromia",2.532077,35,14
"oromia",2.805615,35,19
"oromia",2.805615,35,24
"oromia",3.087713,35,20
"oromia",3.087713,35,16
"oromia",3.825025,35,21
"oromia",2.253767,35,19
"oromia",2.328622,35,19
"oromia",2.328622,35,20
"oromia",2.501472,35,30
"oromia",1.976129,35,18
"oromia",3.283103,35,Inf
"oromia",3.283103,35,Inf
"oromia",3.043524,35,25
"oromia",3.043524,35,19
"oromia",3.043524,35,14
"oromia",3.043524,35,24
"oromia",2.718889,35,17
"oromia",2.357173,35,17
"oromia",2.357173,35,Inf
"oromia",3.640357,35,16
"oromia",3.640357,35,21
"oromia",2.600153,35,16
"oromia",3.875839,35,28
"oromia",3.875839,35,12
"oromia",4.142387,35,Inf
"oromia",4.182794,35,17
"oromia",4.182794,35,17
"oromia",2.689534,35,22
"oromia",1.466753,35,23
"oromia",1.466753,35,16
"oromia",3.522058,35,25
"oromia",3.522058,35,16
"oromia",5.781192,35,18
"oromia",2.773123,35,28
"oromia",2.773123,35,15
"oromia",3.765822,35,17
"oromia",3.765822,35,18
"oromia",3.765822,35,15
"oromia",3.347232,35,14
"oromia",2.905353,35,23
"oromia",2.905353,35,21
"oromia",3.111082,35,15
"oromia",2.491319,35,17
"oromia",2.491319,35,21
"oromia",2.491319,35,12
"oromia",2.491319,35,31
"oromia",2.405428,35,17
"oromia",2.405428,35,27
"oromia",3.603921,35,16
"oromia",2.433515,35,Inf
"oromia",2.433515,35,21
"oromia",2.444519,35,23
"oromia",5.712597,35,24
"oromia",2.643866,35,19
"oromia",2.206645,35,16
"oromia",2.206645,35,15
"oromia",2.777036,35,24
"oromia",2.777036,35,24
"oromia",2.443619,35,18
"oromia",1.931267,35,15
"oromia",3.379832,35,18
"oromia",3.379832,35,14
"oromia",2.42289,35,28
"oromia",2.42289,35,20
"oromia",3.029159,35,21
"oromia",3.029159,35,17
"oromia",5.087433,36,29
"oromia",2.004397,36,28
"oromia",2.94439,36,19
"oromia",2.94439,36,15
"oromia",2.532077,36,21
"oromia",2.885775,36,22
"oromia",2.805615,36,18
"oromia",2.805615,36,19
"oromia",3.112172,36,20
"oromia",3.087713,36,17
"oromia",2.803325,36,19
"oromia",2.253767,36,22
"oromia",2.253767,36,22
"oromia",2.253767,36,19
"oromia",3.283103,36,15
"oromia",2.357173,36,17
"oromia",2.357173,36,18
"oromia",2.357173,36,18
"oromia",2.501429,36,18
"oromia",2.501429,36,Inf
"oromia",2.715531,36,16
"oromia",4.142387,36,18
"oromia",4.142387,36,17
"oromia",2.490708,36,18
"oromia",3.22829,36,16
"oromia",3.522058,36,16
"oromia",3.522058,36,15
"oromia",5.781192,36,24
"oromia",3.869183,36,16
"oromia",3.869183,36,17
"oromia",2.905353,36,18
"oromia",2.855975,36,24
"oromia",2.855975,36,18
"oromia",2.855975,36,19
"oromia",3.456862,36,26
"oromia",3.603921,36,16
"oromia",2.719437,36,14
"oromia",2.719437,36,22
"oromia",2.313244,36,29
"oromia",2.651529,36,17
"oromia",2.643866,36,25
"oromia",4.012839,36,19
"oromia",2.777036,36,26
"oromia",2.86192,36,18
"oromia",2.443619,36,19
"oromia",2.443619,36,15
"oromia",3.379832,36,19
"oromia",3.379832,36,23
"oromia",2.94439,37,17
"oromia",2.532077,37,16
"oromia",2.885775,37,13
"oromia",2.885775,37,19
"oromia",2.885775,37,18
"oromia",2.805615,37,17
"oromia",3.024497,37,19
"oromia",3.024497,37,22
"oromia",3.087713,37,18
"oromia",3.825025,37,20
"oromia",2.501472,37,25
"oromia",2.502914,37,14
"oromia",2.502914,37,19
"oromia",2.502914,37,16
"oromia",2.502914,37,17
"oromia",2.357173,37,19
"oromia",2.501429,37,16
"oromia",2.501429,37,Inf
"oromia",2.501429,37,Inf
"oromia",3.640357,37,21
"oromia",4.142387,37,Inf
"oromia",2.490708,37,19
"oromia",3.22829,37,27
"oromia",3.12451,37,14
"oromia",3.12451,37,22
"oromia",1.466753,37,22
"oromia",2.773123,37,17
"oromia",2.884223,37,21
"oromia",3.869183,37,23
"oromia",2.905353,37,31
"oromia",2.905353,37,19
"oromia",2.005779,37,16
"oromia",2.433515,37,19
"oromia",2.433515,37,17
"oromia",2.313244,37,22
"oromia",2.443619,37,16
"oromia",4.987751,37,16
"oromia",5.087433,38,15
"oromia",5.087433,38,26
"oromia",2.004397,38,22
"oromia",2.354972,38,16
"oromia",2.94439,38,17
"oromia",2.532077,38,17
"oromia",2.899588,38,15
"oromia",3.087713,38,22
"oromia",3.087713,38,16
"oromia",3.079487,38,15
"oromia",2.803325,38,16
"oromia",2.803325,38,16
"oromia",2.328622,38,15
"oromia",1.976129,38,16
"oromia",3.283103,38,16
"oromia",2.502914,38,17
"oromia",2.502914,38,22
"oromia",2.357173,38,19
"oromia",2.357173,38,20
"oromia",2.501429,38,Inf
"oromia",2.600153,38,13
"oromia",3.875839,38,12
"oromia",4.142387,38,30
"oromia",4.142387,38,23
"oromia",4.182794,38,14
"oromia",3.522058,38,15
"oromia",5.781192,38,21
"oromia",2.884223,38,18
"oromia",3.869183,38,26
"oromia",3.869183,38,19
"oromia",3.347232,38,20
"oromia",2.905353,38,22
"oromia",2.905353,38,22
"oromia",2.905353,38,16
"oromia",3.991306,38,15
"oromia",3.111082,38,22
"oromia",2.491319,38,20
"oromia",3.456862,38,19
"oromia",4.477164,38,18
"oromia",2.005779,38,15
"oromia",2.005779,38,17
"oromia",2.405428,38,19
"oromia",2.405428,38,28
"oromia",3.009365,38,20
"oromia",3.009365,38,27
"oromia",2.643866,38,18
"oromia",2.206645,38,12
"oromia",2.86192,38,22
"oromia",2.86192,38,17
"oromia",1.402458,38,13
"oromia",1.931267,38,16
"oromia",5.087433,39,21
"oromia",2.94439,39,18
"oromia",2.532077,39,21
"oromia",2.532077,39,19
"oromia",3.825025,39,15
"oromia",3.825025,39,26
"oromia",2.253767,39,22
"oromia",2.501472,39,19
"oromia",1.976129,39,17
"oromia",2.502914,39,26
"oromia",2.357173,39,14
"oromia",2.501429,39,Inf
"oromia",2.501429,39,15
"oromia",2.600153,39,17
"oromia",3.582186,39,31
"oromia",5.781192,39,13
"oromia",3.347232,39,16
"oromia",3.347232,39,17
"oromia",2.005779,39,18
"oromia",2.405428,39,14
"oromia",2.719437,39,17
"oromia",2.444519,39,17
"oromia",2.643866,39,16
"oromia",2.206645,39,18
"oromia",2.86192,39,19
"oromia",1.402458,39,18
"oromia",1.402458,39,17
"oromia",1.931267,39,17
"oromia",2.42289,39,26
"oromia",2.42289,39,18
"oromia",3.029159,39,17
"oromia",2.004397,40,17
"oromia",2.94439,40,24
"oromia",2.94439,40,16
"oromia",2.532077,40,24
"oromia",2.885775,40,20
"oromia",2.805615,40,15
"oromia",3.087713,40,14
"oromia",3.087713,40,15
"oromia",3.825025,40,16
"oromia",3.825025,40,12
"oromia",2.253767,40,19
"oromia",2.328622,40,15
"oromia",1.976129,40,16
"oromia",1.976129,40,16
"oromia",2.502914,40,15
"oromia",2.502914,40,22
"oromia",2.502914,40,14
"oromia",3.043524,40,21
"oromia",3.043524,40,25
"oromia",2.357173,40,17
"oromia",2.501429,40,26
"oromia",2.501429,40,22
"oromia",3.640357,40,16
"oromia",3.640357,40,14
"oromia",3.640357,40,19
"oromia",2.490708,40,17
"oromia",4.182794,40,18
"oromia",2.689534,40,24
"oromia",1.466753,40,15
"oromia",3.522058,40,21
"oromia",3.522058,40,19
"oromia",5.781192,40,24
"oromia",5.781192,40,17
"oromia",2.773123,40,21
"oromia",2.884223,40,17
"oromia",2.884223,40,19
"oromia",3.869183,40,24
"oromia",3.347232,40,14
"oromia",2.905353,40,19
"oromia",2.905353,40,15
"oromia",3.991306,40,16
"oromia",3.456862,40,17
"oromia",3.456862,40,15
"oromia",3.456862,40,27
"oromia",3.456862,40,22
"oromia",2.405428,40,18
"oromia",2.433515,40,17
"oromia",2.444519,40,Inf
"oromia",2.643866,40,21
"oromia",2.206645,40,23
"oromia",2.777036,40,26
"oromia",2.777036,40,23
"oromia",2.86192,40,17
"oromia",2.86192,40,14
"oromia",2.443619,40,18
"oromia",1.402458,40,14
"oromia",2.42289,40,28
"oromia",3.029159,40,22
"oromia",3.029159,40,27
"oromia",2.532077,41,16
"oromia",2.532077,41,18
"oromia",2.899588,41,20
"oromia",2.803325,41,18
"oromia",1.976129,41,14
"oromia",3.283103,41,16
"oromia",3.043524,41,15
"oromia",3.043524,41,15
"oromia",2.718889,41,17
"oromia",2.357173,41,15
"oromia",2.715531,41,21
