"wt","age","afb"
0.979375,39,20
0.979375,43,15
0.979375,33,21
0.979375,38,27
0.979375,34,18
0.979375,16,Inf
0.979375,48,20
0.979375,20,14
0.979375,15,Inf
0.979375,23,17
0.979375,17,Inf
1.000378,35,18
1.000378,16,Inf
1.000378,22,19
1.000378,15,Inf
1.000378,41,19
1.000378,24,18
1.000378,38,23
1.000378,32,16
1.000378,15,Inf
1.000378,31,18
1.000378,31,18
1.000378,24,12
1.000378,28,17
1.000378,22,20
1.000378,20,Inf
1.000378,45,18
1.000378,20,Inf
1.000378,42,25
1.000378,45,25
1.000378,25,21
1.000378,24,17
0.470071,48,21
0.470071,26,15
0.470071,30,17
0.470071,24,17
0.470071,28,16
0.470071,34,18
0.470071,16,Inf
0.470071,31,Inf
0.470071,27,15
0.470071,27,Inf
0.470071,27,25
0.470071,20,Inf
0.470071,30,17
0.470071,32,18
0.470071,19,18
0.470071,32,21
0.470071,40,19
0.470071,35,19
0.470071,33,19
0.470071,26,19
0.470071,37,22
1.247642,34,20
1.247642,27,16
1.247642,34,17
1.247642,28,15
1.247642,45,13
1.247642,18,16
1.247642,49,19
1.247642,20,16
1.247642,17,17
1.247642,20,17
1.247642,38,21
1.247642,15,Inf
1.247642,24,15
1.247642,28,20
1.247642,33,17
1.247642,16,Inf
1.247642,48,17
1.247642,23,17
1.247642,37,20
1.247642,19,18
0.379016,23,18
0.379016,17,Inf
0.379016,30,20
0.379016,37,19
0.379016,17,Inf
0.379016,39,26
0.379016,34,16
0.379016,32,16
0.379016,21,20
0.379016,33,20
0.379016,28,20
0.379016,21,Inf
0.379016,17,Inf
0.379016,15,Inf
0.379016,40,14
0.379016,19,Inf
0.689872,43,20
0.689872,17,Inf
0.689872,35,21
0.689872,18,Inf
0.689872,24,20
0.689872,36,20
0.689872,16,Inf
0.689872,31,21
0.689872,24,Inf
0.689872,48,20
0.689872,21,17
0.689872,33,16
0.689872,43,19
0.689872,19,Inf
0.689872,34,22
0.689872,32,16
0.689872,33,17
0.689872,26,14
0.689872,22,21
0.689872,15,Inf
0.520575,36,18
0.520575,17,Inf
0.520575,16,Inf
0.520575,41,22
0.520575,25,15
0.520575,28,16
0.520575,46,13
0.520575,17,Inf
0.520575,38,26
0.520575,22,Inf
0.520575,26,18
0.520575,36,Inf
0.520575,26,Inf
0.520575,41,16
0.520575,25,20
0.520575,19,Inf
0.520575,16,Inf
0.520575,42,16
0.520575,17,Inf
0.520575,25,19
0.520575,22,14
0.520575,44,12
0.520575,30,16
0.520575,17,Inf
0.520575,40,18
1.389263,22,19
1.389263,29,19
1.389263,39,16
1.389263,48,17
1.389263,31,19
1.389263,43,14
1.389263,16,Inf
1.389263,24,19
1.389263,16,Inf
1.389263,15,Inf
1.389263,37,17
1.389263,16,Inf
1.389263,31,15
1.389263,20,19
1.389263,28,21
1.389263,27,17
1.389263,48,18
1.389263,39,21
0.277111,27,15
0.277111,35,23
0.277111,33,Inf
0.277111,29,25
0.277111,29,21
0.277111,25,24
0.277111,45,Inf
0.277111,24,17
0.277111,22,16
0.277111,31,18
0.277111,48,19
0.277111,19,Inf
0.277111,20,Inf
0.277111,35,17
0.277111,25,16
0.277111,23,21
0.277111,35,22
0.277111,28,22
0.277111,28,15
0.277111,23,17
0.277111,22,Inf
0.277111,22,19
0.277111,18,15
0.547086,25,18
0.547086,32,28
0.547086,26,14
0.547086,17,Inf
0.547086,17,Inf
0.547086,19,Inf
0.547086,19,17
0.547086,34,26
0.547086,19,12
0.547086,46,18
0.547086,27,18
0.547086,27,19
0.547086,36,22
0.547086,19,19
0.547086,21,Inf
0.547086,34,23
0.547086,29,17
0.547086,32,Inf
0.547086,38,36
0.547086,17,Inf
0.636403,36,Inf
0.636403,33,16
0.636403,16,Inf
0.636403,22,19
0.636403,19,17
0.636403,18,Inf
0.636403,27,25
0.636403,30,17
0.636403,17,Inf
0.636403,27,21
0.636403,19,15
0.636403,25,Inf
0.636403,40,22
0.636403,18,Inf
0.636403,21,21
0.636403,22,16
0.636403,26,18
1.496372,25,17
1.496372,39,23
1.496372,24,16
1.496372,17,Inf
1.496372,45,Inf
1.496372,26,16
1.496372,29,19
1.496372,27,17
1.496372,45,14
1.496372,49,18
1.496372,18,Inf
1.496372,22,16
1.496372,22,18
1.496372,19,Inf
1.496372,21,15
1.496372,15,Inf
1.496372,45,14
1.496372,15,Inf
1.496372,32,Inf
1.059468,25,21
1.059468,39,23
1.059468,29,20
1.059468,22,Inf
1.059468,42,24
1.059468,36,20
1.059468,48,18
1.059468,20,Inf
1.059468,20,16
1.059468,35,25
1.059468,21,20
1.059468,16,Inf
1.059468,17,Inf
1.059468,30,17
1.059468,18,Inf
1.059468,15,Inf
1.059468,44,17
1.059468,27,17
1.059468,22,Inf
0.829305,43,21
0.829305,22,Inf
0.829305,20,Inf
0.829305,31,24
0.829305,27,24
0.829305,16,Inf
0.829305,45,25
0.829305,15,Inf
0.829305,42,17
0.829305,24,21
0.829305,18,Inf
0.829305,23,17
0.829305,22,20
0.829305,38,22
0.829305,45,20
0.829305,22,Inf
0.829305,21,15
0.829305,45,14
0.829305,25,25
0.829305,44,15
1.239957,30,Inf
1.239957,21,19
1.239957,47,19
1.239957,27,14
1.239957,49,14
1.239957,20,Inf
1.239957,41,21
1.239957,17,Inf
1.239957,33,17
1.239957,15,Inf
1.239957,30,14
1.239957,49,17
1.239957,28,14
1.239957,28,17
0.444563,24,16
0.444563,21,Inf
0.444563,28,15
0.444563,25,19
0.444563,25,19
0.444563,22,18
0.444563,26,21
0.444563,21,20
0.444563,30,18
0.444563,24,22
0.444563,46,13
0.444563,20,17
0.444563,25,15
0.781194,40,17
0.781194,49,16
0.781194,15,Inf
0.781194,38,20
0.781194,15,Inf
0.781194,37,19
0.781194,17,Inf
0.781194,16,Inf
0.781194,36,17
0.781194,43,24
0.781194,28,21
0.781194,37,19
0.781194,16,Inf
0.781194,40,17
0.781194,35,20
0.781194,19,Inf
0.781194,15,Inf
0.781194,37,23
0.781194,43,16
0.781194,40,22
0.781194,35,21
0.38585,26,21
0.38585,41,20
0.38585,17,16
0.38585,25,Inf
0.38585,36,14
0.38585,26,20
0.38585,30,22
0.38585,27,12
0.38585,18,Inf
0.38585,25,16
0.38585,47,22
0.38585,24,Inf
0.38585,23,22
0.38585,26,19
0.38585,35,19
0.38585,16,Inf
0.38585,42,27
1.258817,28,17
1.258817,30,15
1.258817,21,17
1.258817,32,22
1.258817,21,17
1.258817,33,17
1.258817,18,Inf
1.258817,22,18
1.258817,30,17
1.258817,42,17
1.258817,17,16
1.258817,25,17
1.258817,28,16
1.258817,43,17
1.258817,20,Inf
1.258817,16,Inf
1.258817,17,17
1.258817,37,17
1.258817,27,12
0.870485,41,16
0.870485,16,Inf
0.870485,46,17
0.870485,49,16
0.870485,43,16
0.870485,26,14
0.870485,36,18
0.870485,29,26
0.870485,17,Inf
0.870485,35,17
0.870485,17,Inf
0.870485,15,Inf
0.870485,30,22
0.870485,23,18
0.870485,31,17
0.870485,36,17
0.870485,31,16
0.870485,38,18
0.870485,20,Inf
0.870485,46,16
0.870485,18,Inf
0.870485,24,18
0.870485,29,17
0.870485,27,18
0.870485,39,17
0.870485,25,17
0.870485,29,16
1.08556,48,16
1.08556,24,23
1.08556,30,18
1.08556,43,19
1.08556,35,16
1.08556,18,17
1.08556,27,16
1.08556,29,17
1.08556,36,23
1.08556,30,17
1.08556,45,24
1.08556,35,21
1.08556,36,26
1.08556,20,Inf
1.08556,17,Inf
1.08556,37,17
1.08556,43,16
1.08556,24,13
1.08556,40,24
1.08556,45,20
1.08556,15,Inf
0.717351,22,13
0.717351,19,18
0.717351,16,Inf
0.717351,36,16
0.717351,15,Inf
0.717351,22,18
0.717351,24,15
0.717351,18,Inf
0.717351,21,19
0.717351,17,15
0.717351,25,18
0.717351,38,20
0.717351,25,18
2.083648,49,20
2.083648,17,Inf
2.083648,48,24
2.083648,17,Inf
2.083648,16,Inf
2.083648,34,18
2.083648,15,Inf
2.083648,41,27
2.083648,20,Inf
2.083648,39,31
2.083648,24,Inf
2.083648,26,24
2.083648,18,Inf
2.083648,24,20
2.083648,18,Inf
2.083648,20,Inf
2.083648,41,27
2.083648,27,Inf
2.083648,25,Inf
2.083648,26,18
2.083648,41,24
2.083648,24,Inf
2.083648,23,Inf
2.083648,39,23
2.083648,15,Inf
2.083648,30,Inf
2.083648,31,28
2.083648,24,20
2.083648,27,Inf
2.083648,28,28
2.083648,30,26
2.083648,22,Inf
2.083648,17,Inf
1.377527,20,15
1.377527,40,20
1.377527,16,Inf
1.377527,28,16
1.377527,39,19
1.377527,21,21
1.377527,25,23
1.377527,20,Inf
1.377527,22,17
1.377527,27,22
1.377527,27,19
1.377527,43,19
1.377527,34,18
1.377527,20,Inf
1.377527,39,14
1.377527,24,Inf
1.377527,35,20
1.377527,36,18
1.377527,22,Inf
1.82779,44,22
1.82779,18,Inf
1.82779,15,Inf
1.82779,29,22
1.82779,15,Inf
1.82779,26,Inf
1.82779,28,20
1.82779,35,22
1.82779,18,Inf
1.82779,38,21
1.82779,15,Inf
1.82779,25,24
1.82779,17,Inf
1.82779,16,Inf
1.82779,24,20
1.82779,31,18
1.82779,32,20
1.82779,16,Inf
1.82779,22,Inf
1.82779,17,16
1.82779,24,Inf
1.82779,21,18
1.82779,17,Inf
1.82779,35,17
1.82779,16,Inf
1.82779,29,20
0.618328,32,Inf
0.618328,31,27
0.618328,22,16
0.618328,34,29
0.618328,19,Inf
0.618328,25,18
0.618328,19,Inf
0.618328,31,18
0.618328,23,19
0.618328,32,19
0.618328,38,21
0.618328,37,18
0.618328,29,23
0.618328,17,15
0.618328,30,Inf
0.618328,48,31
0.618328,29,14
0.618328,26,25
1.807361,30,17
1.807361,17,Inf
1.807361,33,19
1.807361,29,20
1.807361,16,Inf
1.807361,24,19
1.807361,29,21
1.807361,21,17
1.807361,24,21
1.807361,18,Inf
1.807361,30,27
1.807361,35,15
1.807361,20,Inf
1.807361,37,17
1.807361,28,19
1.807361,24,20
1.807361,25,19
1.807361,39,18
1.807361,15,Inf
1.807361,20,15
1.807361,24,Inf
1.807361,35,30
1.893668,37,17
1.893668,28,13
1.893668,18,15
1.893668,29,Inf
1.893668,46,27
1.893668,34,18
1.893668,36,19
1.893668,42,22
1.893668,27,13
1.893668,25,16
1.893668,30,15
1.893668,26,22
1.893668,38,22
1.893668,16,Inf
1.893668,27,21
1.893668,25,22
1.893668,49,20
1.893668,15,Inf
1.218773,41,23
1.218773,28,18
1.218773,17,Inf
1.218773,35,20
1.218773,32,24
1.218773,19,16
1.218773,34,20
1.218773,24,22
1.218773,23,14
1.218773,27,16
1.218773,25,24
1.218773,31,19
1.218773,46,18
1.218773,18,Inf
1.218773,21,Inf
1.218773,32,18
1.218773,25,18
1.218773,21,16
1.140295,29,24
1.140295,40,22
1.140295,31,23
1.140295,24,23
1.140295,29,20
1.140295,20,Inf
1.140295,26,16
1.140295,16,Inf
1.140295,19,15
1.140295,24,18
1.140295,22,15
1.140295,26,19
1.140295,33,18
1.140295,25,20
1.140295,34,18
1.140295,16,Inf
1.140295,30,21
1.140295,27,14
1.140295,31,19
1.140295,23,16
1.140295,36,18
1.140295,26,16
1.140295,16,Inf
1.140295,15,Inf
2.317376,34,28
2.317376,24,17
2.317376,25,17
2.317376,25,Inf
2.317376,32,17
2.317376,26,18
2.317376,31,21
2.317376,37,21
2.317376,20,13
2.317376,22,Inf
2.317376,25,Inf
2.317376,30,15
2.317376,35,21
2.317376,45,15
2.317376,17,Inf
2.317376,27,17
2.317376,20,16
0.91479,30,22
0.91479,21,Inf
0.91479,24,19
0.91479,28,19
0.91479,22,18
0.91479,26,24
0.91479,22,20
0.91479,32,19
0.91479,22,Inf
1.270147,39,27
1.270147,18,Inf
1.270147,28,19
1.270147,22,18
1.270147,37,19
1.270147,16,Inf
1.270147,31,16
1.270147,34,17
1.270147,19,Inf
1.270147,35,17
1.270147,30,29
1.270147,43,22
1.270147,26,20
1.270147,24,18
1.270147,43,22
1.270147,20,Inf
1.270147,18,Inf
1.270147,39,21
1.270147,18,Inf
1.270147,16,Inf
1.270147,36,20
1.270147,19,Inf
1.270147,19,Inf
1.270147,15,Inf
1.270147,36,15
1.270147,18,15
0.478561,24,15
0.478561,21,17
0.478561,37,18
0.478561,40,18
0.478561,23,16
0.478561,28,20
0.478561,44,16
0.478561,37,16
0.478561,15,Inf
0.478561,18,16
0.478561,18,Inf
0.478561,17,Inf
0.478561,41,19
0.478561,38,16
0.478561,17,Inf
0.478561,36,21
1.465934,22,21
1.465934,21,20
1.465934,32,21
1.465934,18,Inf
1.465934,42,18
1.465934,24,22
1.465934,34,18
1.465934,46,19
1.465934,26,22
1.465934,28,21
1.465934,19,Inf
1.465934,40,12
1.465934,19,Inf
1.465934,23,20
1.465934,35,16
1.465934,34,20
1.465934,28,19
1.465934,41,21
1.465934,20,Inf
1.465934,26,22
1.007934,35,23
1.007934,38,19
1.007934,33,20
1.007934,32,19
1.007934,17,Inf
1.007934,38,24
1.007934,38,21
1.007934,16,Inf
1.007934,15,Inf
1.007934,29,19
1.007934,38,16
1.007934,16,Inf
1.007934,40,23
1.007934,46,17
1.007934,17,Inf
1.007934,39,18
1.007934,39,19
1.060186,25,19
1.060186,17,16
1.060186,41,19
1.060186,25,16
1.060186,37,17
1.060186,15,14
1.060186,42,21
1.060186,28,24
1.060186,45,17
1.060186,46,19
1.060186,20,15
1.060186,20,15
1.060186,46,17
1.060186,19,Inf
1.060186,33,15
1.060186,15,Inf
1.060186,16,Inf
1.060186,38,15
0.846489,28,14
0.846489,26,18
0.846489,23,14
0.846489,31,18
0.846489,27,14
0.846489,35,14
0.846489,17,Inf
0.846489,42,23
0.846489,15,Inf
0.846489,36,19
0.846489,16,Inf
0.846489,23,21
0.846489,40,14
0.846489,23,19
0.846489,41,17
0.846489,31,16
0.846489,15,Inf
1.172629,28,19
1.172629,22,17
1.172629,37,17
1.172629,46,19
1.172629,25,16
1.172629,27,19
1.172629,23,22
1.172629,22,21
1.172629,49,17
1.172629,15,Inf
1.172629,20,Inf
1.172629,19,Inf
1.172629,30,16
1.172629,38,15
1.172629,21,Inf
1.172629,31,17
1.172629,45,21
1.172629,19,Inf
1.172629,38,19
1.172629,26,25
1.172629,25,Inf
1.172629,43,13
1.172629,25,19
0.402854,21,15
0.402854,27,12
0.402854,45,15
0.402854,26,16
0.402854,22,18
0.402854,40,12
0.402854,16,Inf
0.402854,24,18
0.402854,24,14
0.402854,16,Inf
0.402854,22,16
0.402854,31,14
0.402854,15,Inf
0.402854,28,19
0.402854,15,Inf
0.402854,33,18
0.402854,35,20
0.402854,34,20
0.402854,28,14
0.402854,29,16
0.402854,34,17
0.402854,15,Inf
0.402854,18,17
0.402854,34,15
0.402854,21,17
0.402854,29,17
1.570485,40,17
1.570485,18,Inf
1.570485,24,17
1.570485,32,17
1.570485,20,Inf
1.570485,43,20
1.570485,18,15
1.570485,21,Inf
1.570485,26,19
1.570485,17,Inf
1.570485,15,Inf
1.570485,22,19
1.570485,19,16
1.570485,33,19
1.570485,32,17
1.570485,30,16
1.570485,18,Inf
1.570485,16,Inf
1.570485,49,23
1.570485,15,Inf
1.570485,37,17
0.362955,25,15
0.362955,46,16
0.362955,25,17
0.362955,39,13
0.362955,23,Inf
0.362955,20,Inf
0.362955,17,Inf
0.362955,28,18
0.362955,17,Inf
0.362955,34,26
0.362955,37,16
0.362955,18,Inf
0.362955,17,Inf
0.362955,23,17
0.362955,29,17
0.362955,20,17
0.362955,45,18
0.362955,47,15
0.362955,19,13
0.362955,39,23
0.362955,16,Inf
0.362955,25,16
0.362955,33,25
0.709936,18,Inf
0.709936,15,Inf
0.709936,24,17
0.709936,29,17
0.709936,47,15
0.709936,22,20
0.709936,25,25
0.709936,18,Inf
0.709936,24,Inf
0.709936,20,18
0.709936,39,18
0.709936,40,18
0.709936,20,Inf
0.709936,21,17
0.709936,25,17
0.709936,21,17
0.709936,28,16
0.709936,49,24
0.709936,29,17
0.709936,22,19
0.709936,46,25
0.709936,36,19
0.772619,24,17
0.772619,16,Inf
0.772619,40,16
0.772619,39,22
0.772619,16,Inf
0.772619,35,14
0.772619,42,18
0.772619,30,12
0.772619,24,18
0.772619,40,20
0.772619,40,15
0.772619,25,16
0.772619,42,21
0.772619,18,Inf
0.772619,15,Inf
0.772619,49,17
0.772619,18,Inf
0.772619,16,Inf
0.772619,15,Inf
1.555986,32,18
1.555986,39,13
1.555986,17,Inf
1.555986,27,18
1.555986,38,21
1.555986,18,17
1.555986,23,Inf
1.555986,23,17
1.555986,16,Inf
1.555986,42,28
1.555986,24,17
1.555986,26,19
1.555986,24,19
1.555986,31,17
1.555986,29,23
1.555986,38,18
1.555986,15,Inf
0.563412,26,16
0.563412,46,17
0.563412,40,17
0.563412,30,18
0.563412,35,14
0.563412,37,16
0.563412,31,27
0.563412,35,21
0.563412,25,23
0.563412,21,17
0.563412,45,17
0.563412,16,Inf
0.563412,21,14
0.563412,47,18
0.563412,21,16
0.563412,25,21
0.563412,24,16
0.563412,22,19
0.563412,22,16
0.563412,29,16
0.563412,27,18
0.563412,41,17
0.563412,33,18
0.563412,41,20
1.555474,41,21
1.555474,40,17
1.555474,26,Inf
1.555474,48,21
1.555474,23,17
1.555474,15,Inf
1.555474,15,Inf
1.555474,41,15
1.555474,24,Inf
1.555474,32,17
1.555474,16,Inf
1.555474,24,18
1.555474,18,Inf
1.555474,48,18
1.555474,23,Inf
1.555474,42,20
1.555474,29,16
1.555474,41,19
1.555474,18,Inf
1.555474,27,Inf
1.555474,25,Inf
1.555474,16,Inf
1.555474,34,25
1.555474,38,24
1.555474,24,Inf
1.555474,31,20
1.555474,30,27
1.555474,16,Inf
1.555474,34,15
1.555474,16,Inf
1.058654,38,20
1.058654,36,17
1.058654,18,17
1.058654,35,21
1.058654,20,Inf
1.058654,23,19
1.058654,18,Inf
1.058654,45,17
1.058654,49,17
1.058654,17,Inf
1.058654,15,Inf
1.058654,44,18
1.058654,34,18
1.058654,38,Inf
1.058654,15,Inf
1.058654,24,14
1.058654,46,14
1.058654,29,18
1.043442,28,18
1.043442,34,20
1.043442,40,18
1.043442,16,Inf
1.043442,20,17
1.043442,20,12
1.043442,17,Inf
1.043442,28,15
1.043442,47,15
1.043442,20,Inf
1.043442,15,Inf
1.043442,29,17
1.043442,17,Inf
1.043442,33,20
1.043442,43,17
1.043442,46,25
1.043442,44,15
1.043442,34,19
1.722234,27,17
1.722234,18,17
1.722234,31,16
1.722234,21,16
1.722234,20,13
1.722234,46,19
1.722234,27,15
1.722234,36,19
1.722234,49,19
1.722234,22,16
1.722234,33,15
1.722234,27,17
1.251451,22,15
1.251451,24,18
1.251451,46,18
1.251451,30,18
1.251451,44,18
1.251451,39,18
1.251451,34,15
1.251451,32,16
1.251451,25,19
1.251451,42,14
1.251451,17,Inf
1.251451,16,Inf
1.251451,20,18
1.251451,34,Inf
1.251451,30,19
1.251451,16,Inf
1.251451,25,13
1.191542,25,19
1.191542,27,18
1.191542,28,27
1.191542,18,Inf
1.191542,34,19
1.191542,25,18
1.191542,37,24
1.191542,21,Inf
1.191542,27,25
1.191542,19,Inf
1.191542,48,28
1.191542,23,14
1.191542,45,19
1.191542,31,26
1.191542,28,27
1.191542,20,13
1.191542,30,20
1.191542,27,17
1.191542,38,17
1.191542,20,Inf
1.191542,17,Inf
1.191542,22,17
1.191542,24,19
1.013484,45,20
1.013484,17,Inf
1.013484,33,17
1.013484,39,20
1.013484,25,17
1.013484,30,26
1.013484,15,Inf
1.013484,15,Inf
1.013484,47,17
1.013484,27,16
1.013484,21,Inf
1.013484,35,18
1.013484,32,17
1.013484,37,20
0.442898,33,12
0.442898,25,15
0.442898,45,16
0.442898,32,13
0.442898,16,Inf
0.442898,29,19
0.442898,44,12
0.442898,16,Inf
0.442898,34,17
0.442898,19,Inf
0.442898,15,Inf
0.442898,32,Inf
0.442898,15,Inf
0.442898,15,14
0.442898,48,18
0.442898,26,23
0.442898,30,18
0.442898,15,Inf
0.442898,46,17
1.13232,29,18
1.13232,22,20
1.13232,16,Inf
1.13232,20,17
1.13232,29,17
1.13232,27,15
1.13232,47,16
1.13232,26,15
1.13232,30,15
1.13232,38,17
1.13232,32,18
1.13232,30,20
1.13232,22,17
1.13232,20,16
0.474149,35,15
0.474149,25,21
0.474149,32,16
0.474149,16,Inf
0.474149,48,16
0.474149,34,18
0.474149,17,Inf
0.474149,21,15
0.474149,22,16
0.474149,27,18
0.474149,31,16
0.474149,20,18
0.474149,31,14
0.474149,16,Inf
0.474149,47,17
0.474149,18,Inf
0.474149,36,17
0.474149,29,18
0.474149,21,17
0.474149,41,24
0.474149,27,20
1.409312,27,19
1.409312,20,18
1.409312,33,19
1.409312,22,20
1.409312,26,14
1.409312,17,17
1.409312,33,23
1.409312,26,14
1.409312,38,20
1.409312,28,23
1.409312,35,18
1.409312,35,22
1.409312,37,19
1.409312,16,Inf
1.409312,16,Inf
1.409312,36,15
1.409312,16,14
0.802236,43,14
0.802236,16,Inf
0.802236,21,Inf
0.802236,22,21
0.802236,21,18
0.802236,32,18
0.802236,38,19
0.802236,16,Inf
0.802236,35,24
0.802236,38,Inf
0.802236,19,Inf
0.802236,42,23
0.802236,19,17
0.802236,16,Inf
0.802236,27,19
0.802236,21,18
0.802236,30,17
0.802236,20,15
0.802236,18,16
0.802236,45,13
0.802236,17,Inf
0.974661,42,18
0.974661,15,Inf
0.974661,29,20
0.974661,30,19
0.974661,44,16
0.974661,48,17
0.974661,19,15
0.974661,37,19
0.974661,32,20
0.974661,31,18
0.974661,25,12
0.974661,19,17
0.974661,24,18
0.974661,29,20
0.974661,21,15
0.974661,34,17
0.974661,41,13
0.354475,39,17
0.354475,46,10
0.354475,21,13
0.354475,45,16
0.354475,48,16
0.354475,26,23
0.354475,26,13
0.354475,16,14
0.354475,29,15
0.354475,35,19
0.354475,37,22
0.354475,15,Inf
0.354475,31,15
0.354475,35,18
0.354475,27,14
0.354475,36,12
0.354475,16,Inf
0.354475,18,Inf
0.354475,30,27
0.354475,15,Inf
0.354475,34,18
0.354475,30,17
0.435371,22,16
0.435371,31,23
0.435371,20,16
0.435371,26,21
0.435371,24,21
0.435371,31,20
0.435371,28,13
0.435371,35,11
0.435371,20,15
0.435371,39,21
0.435371,29,16
0.435371,27,Inf
0.435371,16,Inf
0.435371,26,17
0.435371,20,19
0.435371,16,16
0.435371,19,15
1.244128,38,23
1.244128,29,20
1.244128,21,20
1.244128,28,13
1.244128,20,13
1.244128,25,16
1.244128,40,24
1.244128,16,Inf
1.244128,29,18
1.244128,21,16
1.244128,16,16
1.244128,15,Inf
1.244128,19,Inf
1.244128,28,17
1.244128,48,16
1.888464,40,14
1.888464,24,18
1.888464,30,17
1.888464,36,17
1.888464,38,17
1.888464,17,Inf
1.888464,16,Inf
1.888464,28,17
1.888464,25,19
1.888464,16,Inf
1.888464,16,Inf
1.888464,45,15
1.888464,38,16
1.888464,15,Inf
1.888464,30,14
1.888464,35,19
1.888464,21,15
1.888464,23,17
1.888464,26,16
0.86977,38,13
0.86977,22,19
0.86977,35,15
0.86977,21,18
0.86977,47,27
0.86977,38,16
0.86977,15,Inf
0.86977,41,15
0.86977,34,15
0.86977,25,15
0.86977,20,18
0.86977,24,17
0.86977,39,23
0.86977,18,16
0.86977,15,Inf
0.86977,46,13
0.86977,22,17
0.86977,49,18
0.86977,22,15
0.86977,24,14
0.86977,43,17
0.86977,21,18
0.86977,18,16
0.86977,37,19
0.86977,33,19
0.86977,24,15
0.86977,35,18
1.17678,30,14
1.17678,15,Inf
1.17678,31,16
1.17678,38,15
1.17678,23,17
1.17678,28,16
1.17678,39,19
1.17678,24,12
1.17678,26,21
1.17678,27,17
1.17678,20,16
1.17678,39,17
1.17678,16,Inf
1.17678,22,15
1.17678,28,18
1.17678,36,14
1.17678,26,18
1.17678,29,15
1.17678,19,18
1.17678,38,17
1.17678,19,Inf
1.17678,41,15
1.17678,40,18
1.17678,16,Inf
1.680049,31,18
1.680049,19,Inf
1.680049,21,17
1.680049,28,18
1.680049,49,15
1.680049,27,17
1.680049,32,17
1.680049,37,12
1.680049,42,20
1.680049,28,18
1.680049,36,16
1.680049,23,Inf
1.680049,24,22
1.680049,33,15
1.680049,17,Inf
1.680049,42,20
1.680049,44,21
1.680049,23,14
1.680049,38,19
1.680049,26,17
1.680049,38,16
1.680049,15,Inf
1.680049,31,18
1.680049,28,14
0.794218,24,18
0.794218,27,19
0.794218,18,17
0.794218,31,17
0.794218,32,27
0.794218,15,Inf
0.794218,21,15
0.794218,27,17
0.794218,15,Inf
0.794218,43,18
0.794218,20,15
0.794218,19,16
0.794218,25,18
0.794218,20,18
0.794218,22,Inf
0.794218,34,15
0.794218,32,15
0.794218,21,15
0.794218,28,21
1.101839,40,15
1.101839,15,Inf
1.101839,42,26
1.101839,21,16
1.101839,16,Inf
1.101839,40,14
1.101839,15,Inf
1.101839,21,20
1.101839,47,17
1.101839,19,Inf
1.101839,35,16
1.101839,16,Inf
1.101839,19,16
1.101839,22,16
1.101839,42,14
1.101839,23,17
1.101839,17,Inf
1.101839,33,20
1.101839,32,16
1.101839,32,20
1.101839,24,16
1.101839,35,17
1.101839,15,Inf
1.101839,17,Inf
1.101839,15,Inf
1.101839,24,16
1.101839,28,17
1.101839,18,Inf
1.101839,20,Inf
0.16634,21,16
0.16634,18,16
0.16634,33,16
0.16634,18,Inf
0.16634,22,16
0.16634,22,20
0.16634,45,13
0.16634,28,17
0.16634,24,13
0.16634,20,16
0.16634,40,19
0.16634,30,19
0.16634,20,17
0.16634,21,12
0.16634,20,17
0.16634,30,16
0.433936,30,16
0.433936,21,20
0.433936,25,14
0.433936,21,Inf
0.433936,22,18
0.433936,31,19
0.433936,35,17
0.433936,27,19
0.433936,23,15
0.433936,25,17
0.433936,46,22
0.433936,47,18
0.433936,28,14
0.433936,28,15
0.433936,49,13
0.433936,17,16
0.433936,27,24
0.433936,19,Inf
0.433936,17,Inf
0.433936,29,19
0.433936,22,15
0.433936,25,19
0.7347,46,20
0.7347,43,17
0.7347,39,22
0.7347,45,27
0.7347,26,15
0.7347,17,Inf
0.7347,30,13
0.7347,16,Inf
0.7347,49,17
0.7347,17,Inf
0.7347,40,21
0.7347,35,30
0.7347,27,16
0.7347,43,18
0.7347,18,18
0.7347,22,14
0.7347,42,27
0.7347,17,17
0.7347,28,16
0.7347,30,19
0.7347,16,Inf
0.68508,40,Inf
0.68508,23,20
0.68508,41,15
0.68508,38,13
0.68508,37,22
0.68508,25,19
0.68508,24,15
0.68508,36,22
0.68508,31,15
0.68508,36,17
0.68508,19,18
0.68508,34,16
0.68508,39,20
0.68508,40,20
0.68508,42,20
0.68508,20,Inf
0.68508,37,17
0.68508,15,Inf
0.68508,36,18
1.06407,37,25
1.06407,39,21
1.06407,19,17
1.06407,32,27
1.06407,20,17
1.06407,38,14
1.06407,23,20
1.06407,17,Inf
1.06407,40,17
1.06407,18,17
1.06407,27,15
1.06407,39,21
1.06407,17,Inf
1.06407,27,15
1.06407,47,16
1.06407,48,20
1.06407,22,15
1.06407,39,14
1.06407,21,19
1.06407,47,17
0.817854,17,Inf
0.817854,40,17
0.817854,45,43
0.817854,17,14
0.817854,47,16
0.817854,20,20
0.817854,17,16
0.817854,22,18
0.817854,28,22
0.817854,22,14
0.817854,32,16
0.817854,29,25
0.817854,32,17
0.817854,48,Inf
0.817854,25,12
0.817854,28,17
0.817854,26,15
0.817854,23,21
0.817854,34,16
0.817854,37,15
0.817854,16,Inf
1.116637,24,19
1.116637,18,Inf
1.116637,31,15
1.116637,15,Inf
1.116637,17,15
1.116637,15,Inf
1.116637,34,19
1.116637,45,20
1.116637,16,Inf
1.116637,26,20
